Year,Lat,Long,Source
2015,37.766061583137,-122.413233132411,311
2015,37.766061583137,-122.413233132411,311
2015,37.766061583137,-122.413233132411,311
2016,37.766061583137,-122.413233132411,311
2016,37.766061583137,-122.413233132411,311
2016,37.766061583137,-122.413233132411,311
2016,37.766061583137,-122.413233132411,311
2016,37.766061583137,-122.413233132411,311
2016,37.766062903857,-122.432113849982,311
2016,37.766071168916,-122.448930718056,311
2015,37.766078557421,-122.431855135670,311
2015,37.766079541553,-122.421076255777,311
2015,37.766104752768,-122.433083635272,311
2016,37.766118221306,-122.399711182529,311
2015,37.766118269512,-122.447898794811,311
2015,37.766130023171,-122.428819229001,311
2015,37.766130023171,-122.428819229001,311
2015,37.766130023171,-122.428819229001,311
2013,37.766145530510,-122.425236884575,311
2014,37.766150112454,-122.420944233393,311
2016,37.766151000000,-122.386125000000,311
2015,37.766172885460,-122.430824433758,311
2014,37.766172885460,-122.430824433758,311
2015,37.766179219884,-122.421137915824,311
2016,37.766190362344,-122.400754931128,311
2013,37.766190362344,-122.400754931128,311
2016,37.766190362344,-122.400754931128,311
2013,37.766190362344,-122.400754931128,311
2016,37.766190362344,-122.400754931128,311
2016,37.766190362344,-122.400754931128,311
2016,37.766190362344,-122.400754931128,311
2013,37.766194094829,-122.427757203996,311
2015,37.766194094829,-122.427757203996,311
2016,37.766196574317,-122.416610848485,311
2016,37.766219203000,-122.411999438000,311
2016,37.766219545495,-122.411999315253,311
2015,37.766226498720,-122.449991653237,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2015,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2015,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2016,37.766253915935,-122.412683298059,311
2013,37.766275506711,-122.420883452894,311
2016,37.766283082283,-122.401265631246,311
2016,37.766283082283,-122.401265631246,311
2015,37.766289172722,-122.399140826730,311
2013,37.766289172722,-122.399140826730,311
2015,37.766289172722,-122.399140826730,311
2016,37.766289172722,-122.399140826730,311
2016,37.766289172722,-122.399140826730,311
2016,37.766289172722,-122.399140826730,311
2014,37.766289172722,-122.399140826730,311
2014,37.766289172722,-122.399140826730,311
2014,37.766289172722,-122.399140826730,311
2016,37.766289172722,-122.399140826730,311
2016,37.766303732093,-122.396562330415,311
2016,37.766303732093,-122.396562330415,311
2016,37.766303732093,-122.396562330415,311
2016,37.766303732093,-122.396562330415,311
2016,37.766303732093,-122.396562330415,311
2015,37.766303732093,-122.396562330415,311
2016,37.766303732093,-122.396562330415,311
2016,37.766306713158,-122.419953277502,311
2016,37.766309093056,-122.398825068376,311
2016,37.766309093056,-122.398825068376,311
2016,37.766309093056,-122.398825068376,311
2016,37.766309093056,-122.398825068376,311
2016,37.766309093056,-122.398825068376,311
2016,37.766309093056,-122.398825068376,311
2016,37.766315324303,-122.441354827049,311
2013,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2015,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766328851517,-122.415565024495,311
2016,37.766329096110,-122.398504121600,311
2014,37.766329096110,-122.398504121600,311
2015,37.766342655159,-122.437247286817,311
2013,37.766342700000,-122.434615538000,311
2014,37.766349257363,-122.416361777560,311
2014,37.766349257363,-122.416361777560,311
2014,37.766349257363,-122.416361777560,311
2016,37.766362665000,-122.436578042000,311
2016,37.766369357465,-122.397863272195,311
2016,37.766369357465,-122.397863272195,311
2015,37.766381867567,-122.415765311650,311
2016,37.766383925003,-122.421157520050,311
2016,37.766389200994,-122.413378647453,311
2015,37.766389200994,-122.413378647453,311
2015,37.766389200994,-122.413378647453,311
2015,37.766389200994,-122.413378647453,311
2016,37.766389200994,-122.413378647453,311
2016,37.766396295578,-122.415609577723,311
2016,37.766396295578,-122.415609577723,311
2015,37.766396295578,-122.415609577723,311
2015,37.766396295578,-122.415609577723,311
2015,37.766396295578,-122.415609577723,311
2016,37.766396295578,-122.415609577723,311
2016,37.766409377673,-122.421714056291,311
2014,37.766418710318,-122.396415157038,311
2013,37.766420469000,-122.486259200000,311
2013,37.766420469000,-122.486259200000,311
2013,37.766429960966,-122.396896984972,311
2015,37.766466028069,-122.415616186119,311
2016,37.766466028069,-122.415616186119,311
2016,37.766466028069,-122.415616186119,311
2015,37.766466028069,-122.415616186119,311
2015,37.766466028069,-122.415616186119,311
2014,37.766486074405,-122.416649091689,311
2016,37.766486074405,-122.416649091689,311
2016,37.766497317935,-122.416375947509,311
2016,37.766497858839,-122.395146807686,311
2014,37.766510722644,-122.424708778930,311
2016,37.766527903908,-122.435548067552,311
2015,37.766527903908,-122.435548067552,311
2015,37.766527903908,-122.435548067552,311
2015,37.766533519061,-122.415622582325,311
2016,37.766540584058,-122.394975192402,311
2016,37.766540584058,-122.394975192402,311
2016,37.766540584058,-122.394975192402,311
2016,37.766540584058,-122.394975192402,311
2016,37.766540584058,-122.394975192402,311
2014,37.766540584058,-122.394975192402,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2015,37.766542768820,-122.413051590739,311
2015,37.766542768820,-122.413051590739,311
2015,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766542768820,-122.413051590739,311
2016,37.766544655923,-122.395060435692,311
2014,37.766544655923,-122.395060435692,311
2015,37.766544655923,-122.395060435692,311
2013,37.766544655923,-122.395060435692,311
2015,37.766544655923,-122.395060435692,311
2015,37.766544655923,-122.395060435692,311
2014,37.766544655923,-122.395060435692,311
2016,37.766544655923,-122.395060435692,311
2014,37.766544655923,-122.395060435692,311
2015,37.766544655923,-122.395060435692,311
2015,37.766544655923,-122.395060435692,311
2016,37.766544655923,-122.395060435692,311
2016,37.766544655923,-122.395060435692,311
2016,37.766544655923,-122.395060435692,311
2016,37.766561958794,-122.405803772073,311
2016,37.766561958794,-122.405803772073,311
2016,37.766561958794,-122.405803772073,311
2016,37.766561958794,-122.405803772073,311
2014,37.766561958794,-122.405803772073,311
2015,37.766561958794,-122.405803772073,311
2015,37.766570171053,-122.436988523883,311
2013,37.766570447314,-122.421531181949,311
2013,37.766570447314,-122.421531181949,311
2016,37.766570447314,-122.421531181949,311
2016,37.766570447314,-122.421531181949,311
2016,37.766570447314,-122.421531181949,311
2016,37.766570447314,-122.421531181949,311
2016,37.766570447314,-122.421531181949,311
2016,37.766570447314,-122.421531181949,311
2016,37.766570447314,-122.421531181949,311
2015,37.766570447314,-122.421531181949,311
2015,37.766570447314,-122.421531181949,311
2015,37.766598646213,-122.415628754119,311
2016,37.766598646213,-122.415628754119,311
2015,37.766598646213,-122.415628754119,311
2015,37.766598646213,-122.415628754119,311
2016,37.766598646213,-122.415628754119,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2015,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2015,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2014,37.766599336060,-122.421056485527,311
2014,37.766599336060,-122.421056485527,311
2015,37.766599336060,-122.421056485527,311
2015,37.766599336060,-122.421056485527,311
2015,37.766599336060,-122.421056485527,311
2015,37.766599336060,-122.421056485527,311
2016,37.766599336060,-122.421056485527,311
2014,37.766624564128,-122.420637750830,311
2014,37.766624564128,-122.420637750830,311
2013,37.766651269207,-122.410780232332,311
2016,37.766651269207,-122.410780232332,311
2013,37.766673511886,-122.419825155814,311
2015,37.766673511886,-122.419825155814,311
2015,37.766673511886,-122.419825155814,311
2015,37.766673511886,-122.419825155814,311
2016,37.766677758867,-122.416006291681,311
2016,37.766677758867,-122.416006291681,311
2016,37.766677758867,-122.416006291681,311
2015,37.766677758867,-122.416006291681,311
2016,37.766685359927,-122.412991755335,311
2016,37.766685359927,-122.412991755335,311
2016,37.766685359927,-122.412991755335,311
2016,37.766685359927,-122.412991755335,311
2016,37.766685359927,-122.412991755335,311
2016,37.766685359927,-122.412991755335,311
2016,37.766685359927,-122.412991755335,311
2016,37.766689857387,-122.397182322780,311
2016,37.766689857387,-122.397182322780,311
2016,37.766695307521,-122.399677518455,311
2013,37.766695307521,-122.399677518455,311
2016,37.766695307521,-122.399677518455,311
2016,37.766695307521,-122.399677518455,311
2016,37.766695307521,-122.399677518455,311
2016,37.766695307521,-122.399677518455,311
2016,37.766695307521,-122.399677518455,311
2016,37.766708458355,-122.429596577332,311
2016,37.766718673102,-122.421267483133,311
2016,37.766718673102,-122.421267483133,311
2016,37.766718673102,-122.421267483133,311
2016,37.766718673102,-122.421267483133,311
2016,37.766718673102,-122.421267483133,311
2016,37.766718673102,-122.421267483133,311
2016,37.766719019917,-122.419071642018,311
2015,37.766719019917,-122.419071642018,311
2015,37.766719019917,-122.419071642018,311
2015,37.766719019917,-122.419071642018,311
2015,37.766719019917,-122.419071642018,311
2015,37.766719019917,-122.419071642018,311
2016,37.766725305156,-122.413227026717,311
2016,37.766725305156,-122.413227026717,311
2016,37.766725305156,-122.413227026717,311
2016,37.766725305156,-122.413227026717,311
2015,37.766725305156,-122.413227026717,311
2015,37.766725305156,-122.413227026717,311
2015,37.766725305156,-122.413227026717,311
2016,37.766737836275,-122.402571824340,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2015,37.766750975528,-122.412830100585,311
2015,37.766750975528,-122.412830100585,311
2015,37.766750975528,-122.412830100585,311
2015,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2016,37.766750975528,-122.412830100585,311
2015,37.766759574478,-122.418402776711,311
2015,37.766759574478,-122.418402776711,311
2015,37.766759574478,-122.418402776711,311
2016,37.766759574478,-122.418402776711,311
2015,37.766760409000,-122.433650611000,311
2015,37.766760409000,-122.433650611000,311
2015,37.766762220681,-122.427925891715,311
2016,37.766766416062,-122.407125444927,311
2015,37.766770276327,-122.412537857022,311
2016,37.766770276327,-122.412537857022,311
2016,37.766770276327,-122.412537857022,311
2016,37.766770276327,-122.412537857022,311
2016,37.766770276327,-122.412537857022,311
2015,37.766770276327,-122.412537857022,311
2015,37.766770276327,-122.412537857022,311
2016,37.766770276327,-122.412537857022,311
2016,37.766770276327,-122.412537857022,311
2015,37.766775118887,-122.395441523257,311
2015,37.766777302594,-122.416146409089,311
2016,37.766777302594,-122.416146409089,311
2016,37.766781150798,-122.395598492862,311
2016,37.766781150798,-122.395598492862,311
2014,37.766786663333,-122.418865101890,311
2015,37.766793703191,-122.407838279954,311
2015,37.766794440438,-122.403917643112,311
2014,37.766795378309,-122.411765890208,311
2015,37.766795378309,-122.411765890208,311
2016,37.766795378309,-122.411765890208,311
2016,37.766798425828,-122.429482809395,311
2016,37.766798425828,-122.429482809395,311
2013,37.766798756557,-122.430895355357,311
2015,37.766803143000,-122.456232000000,311
2016,37.766805135315,-122.417645456444,311
2015,37.766808769794,-122.419274362981,311
2015,37.766808769794,-122.419274362981,311
2016,37.766814022028,-122.419187412446,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2013,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2014,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2015,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766841299404,-122.411580146314,311
2016,37.766850611788,-122.400331816384,311
2016,37.766850611788,-122.400331816384,311
2016,37.766850611788,-122.400331816384,311
2015,37.766850611788,-122.400331816384,311
2016,37.766850611788,-122.400331816384,311
2016,37.766850611788,-122.400331816384,311
2016,37.766850611788,-122.400331816384,311
2015,37.766871321782,-122.416548520311,311
2015,37.766871321782,-122.416548520311,311
2015,37.766871321782,-122.416548520311,311
2015,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2014,37.766871321782,-122.416548520311,311
2014,37.766871321782,-122.416548520311,311
2014,37.766871321782,-122.416548520311,311
2014,37.766871321782,-122.416548520311,311
2016,37.766871321782,-122.416548520311,311
2016,37.766874540635,-122.407443845901,311
2016,37.766874540635,-122.407443845901,311
2016,37.766874956238,-122.417402982004,311
2016,37.766874956238,-122.417402982004,311
2015,37.766890772960,-122.419512711600,311
2015,37.766892960565,-122.431449758832,311
2016,37.766897461329,-122.398625428267,311
2015,37.766897602298,-122.420322472231,311
2016,37.766897602298,-122.420322472231,311
2016,37.766897602298,-122.420322472231,311
2013,37.766903455493,-122.410609748840,311
2016,37.766903455493,-122.410609748840,311
2016,37.766903455493,-122.410609748840,311
2013,37.766903455493,-122.410609748840,311
2016,37.766937049223,-122.415462297581,311
2016,37.766937049223,-122.415462297581,311
2015,37.766937049223,-122.415462297581,311
2015,37.766937049223,-122.415462297581,311
2016,37.766937049223,-122.415462297581,311
2016,37.766937049223,-122.415462297581,311
2016,37.766937049223,-122.415462297581,311
2014,37.766937049223,-122.415462297581,311
2014,37.766937049223,-122.415462297581,311
2015,37.766937049223,-122.415462297581,311
2015,37.766937049223,-122.415462297581,311
2015,37.766937049223,-122.415462297581,311
2015,37.766937049223,-122.415462297581,311
2016,37.766979056778,-122.416956126758,311
2016,37.766979056778,-122.416956126758,311
2015,37.766982561222,-122.416396261061,311
2015,37.766989844003,-122.415499966421,311
2015,37.766989844003,-122.415499966421,311
2015,37.766989844003,-122.415499966421,311
2015,37.766989844003,-122.415499966421,311
2016,37.766989844003,-122.415499966421,311
2016,37.766989844003,-122.415499966421,311
2015,37.766991792477,-122.402928123302,311
2015,37.766991792477,-122.402928123302,311
2015,37.766991792477,-122.402928123302,311
2015,37.766991792477,-122.402928123302,311
2016,37.766992101208,-122.416238238330,311
2016,37.766993021074,-122.421215852785,311
2016,37.766993021074,-122.421215852785,311
2016,37.766993283293,-122.418999161848,311
2016,37.766993283293,-122.418999161848,311
2016,37.766993283293,-122.418999161848,311
2013,37.767013796033,-122.418288299392,311
2013,37.767015681558,-122.424515256317,311
2013,37.767028320139,-122.408582456346,311
2015,37.767028320139,-122.408582456346,311
2015,37.767028320139,-122.408582456346,311
2015,37.767028320139,-122.408582456346,311
2015,37.767028320139,-122.408582456346,311
2015,37.767028320139,-122.408582456346,311
2015,37.767028320139,-122.408582456346,311
2016,37.767039709084,-122.415951490843,311
2015,37.767039709084,-122.415951490843,311
2016,37.767039709084,-122.415951490843,311
2016,37.767039709084,-122.415951490843,311
2016,37.767042468118,-122.429174204798,311
2016,37.767060911164,-122.429817555574,311
2016,37.767060911164,-122.429817555574,311
2015,37.767068486000,-122.499322100000,311
2015,37.767070060828,-122.413259782574,311
2016,37.767070060828,-122.413259782574,311
2016,37.767070060828,-122.413259782574,311
2016,37.767070060828,-122.413259782574,311
2016,37.767081851237,-122.407685191444,311
2016,37.767081851237,-122.407685191444,311
2014,37.767081851237,-122.407685191444,311
2016,37.767085073102,-122.416409112982,311
2013,37.767092538129,-122.419684297046,311
2016,37.767092538129,-122.419684297046,311
2015,37.767108898696,-122.418337375267,311
2016,37.767119712203,-122.407975340323,311
2014,37.767119712203,-122.407975340323,311
2015,37.767141435212,-122.408437727698,311
2013,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2016,37.767142113922,-122.406677022484,311
2015,37.767146814901,-122.415680698757,311
2016,37.767151873168,-122.408256698032,311
2015,37.767166048718,-122.395826480878,311
2016,37.767174029116,-122.420844523269,311
2016,37.767174029116,-122.420844523269,311
2015,37.767174029116,-122.420844523269,311
2015,37.767183049239,-122.410792525540,311
2016,37.767183049239,-122.410792525540,311
2016,37.767183049239,-122.410792525540,311
2014,37.767189737258,-122.428738550229,311
2016,37.767190872677,-122.428560924067,311
2016,37.767196349077,-122.400919131943,311
2015,37.767196349077,-122.400919131943,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2013,37.767200094213,-122.405707548976,311
2013,37.767200094213,-122.405707548976,311
2013,37.767200094213,-122.405707548976,311
2013,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2014,37.767200094213,-122.405707548976,311
2014,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2015,37.767200094213,-122.405707548976,311
2016,37.767200094213,-122.405707548976,311
2016,37.767200094213,-122.405707548976,311
2016,37.767200094213,-122.405707548976,311
2015,37.767211241056,-122.415686804856,311
2016,37.767211241056,-122.415686804856,311
2015,37.767247450770,-122.408528062533,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2015,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767257321752,-122.404750165932,311
2016,37.767271206164,-122.416713684943,311
2016,37.767281896535,-122.429446684959,311
2016,37.767285208973,-122.399081700445,311
2016,37.767295084715,-122.406847813499,311
2016,37.767300155284,-122.400428647996,311
2016,37.767300155284,-122.400428647996,311
2016,37.767300155284,-122.400428647996,311
2016,37.767300155284,-122.400428647996,311
2015,37.767300155284,-122.400428647996,311
2016,37.767300155284,-122.400428647996,311
2016,37.767300155284,-122.400428647996,311
2015,37.767310226816,-122.398639793100,311
2016,37.767310226816,-122.398639793100,311
2015,37.767316450699,-122.403759611375,311
2016,37.767316984550,-122.416454392552,311
2016,37.767316984550,-122.416454392552,311
2016,37.767316984550,-122.416454392552,311
2016,37.767316984550,-122.416454392552,311
2016,37.767325580868,-122.429536789021,311
2016,37.767343256709,-122.404231554232,311
2016,37.767354719954,-122.431328595278,311
2016,37.767358541442,-122.428632070139,311
2016,37.767358541442,-122.428632070139,311
2016,37.767359257000,-122.428569131000,311
2016,37.767359573605,-122.428568985778,311
2016,37.767368913000,-122.416913273000,311
2013,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2016,37.767373309671,-122.402807060731,311
2013,37.767385760964,-122.413132231257,311
2016,37.767385760964,-122.413132231257,311
2016,37.767385760964,-122.413132231257,311
2015,37.767385760964,-122.413132231257,311
2015,37.767385760964,-122.413132231257,311
2016,37.767400478955,-122.410480092464,311
2015,37.767400478955,-122.410480092464,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2016,37.767403608575,-122.416740179248,311
2015,37.767403608575,-122.416740179248,311
2015,37.767403608575,-122.416740179248,311
2015,37.767403608575,-122.416740179248,311
2015,37.767403608575,-122.416740179248,311
2014,37.767426665640,-122.420993693474,311
2016,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2015,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2015,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2016,37.767430630849,-122.401842409564,311
2016,37.767442202896,-122.413937389764,311
2015,37.767442202896,-122.413937389764,311
2015,37.767442202896,-122.413937389764,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2016,37.767447772911,-122.416675158455,311
2015,37.767447772911,-122.416675158455,311
2016,37.767451788765,-122.402413199389,311
